unit_id,treatment,exposed,exposure_count,converted,data_source,scenario
SYN-001445,treatment,1,1,0,synthetic,near_null_effect
SYN-001446,treatment,1,1,1,synthetic,near_null_effect
SYN-001447,control,1,1,0,synthetic,near_null_effect
SYN-001448,treatment,1,1,0,synthetic,near_null_effect
SYN-001449,treatment,1,1,0,synthetic,near_null_effect
SYN-001450,control,1,1,0,synthetic,near_null_effect
SYN-001451,control,1,1,0,synthetic,near_null_effect
SYN-001452,control,1,1,0,synthetic,near_null_effect
SYN-001453,treatment,1,1,0,synthetic,near_null_effect
SYN-001454,treatment,1,1,0,synthetic,near_null_effect
SYN-001455,treatment,1,1,0,synthetic,near_null_effect
SYN-001456,treatment,1,1,0,synthetic,near_null_effect
SYN-001457,treatment,1,1,0,synthetic,near_null_effect
SYN-001458,treatment,1,1,0,synthetic,near_null_effect
SYN-001459,control,1,1,0,synthetic,near_null_effect
SYN-001460,treatment,1,1,1,synthetic,near_null_effect
SYN-001461,treatment,1,1,1,synthetic,near_null_effect
SYN-001462,control,1,1,0,synthetic,near_null_effect
SYN-001463,control,1,1,0,synthetic,near_null_effect
SYN-001464,treatment,1,1,0,synthetic,near_null_effect
SYN-001465,control,1,1,0,synthetic,near_null_effect
SYN-001466,control,1,1,0,synthetic,near_null_effect
SYN-001467,treatment,1,1,0,synthetic,near_null_effect
SYN-001468,control,1,1,0,synthetic,near_null_effect
SYN-001469,treatment,1,1,1,synthetic,near_null_effect
SYN-001470,control,1,1,0,synthetic,near_null_effect
SYN-001471,treatment,1,1,0,synthetic,near_null_effect
SYN-001472,treatment,1,1,0,synthetic,near_null_effect
SYN-001473,control,1,1,0,synthetic,near_null_effect
SYN-001474,control,1,1,0,synthetic,near_null_effect
SYN-001475,control,1,1,0,synthetic,near_null_effect
SYN-001476,treatment,1,1,0,synthetic,near_null_effect
SYN-001477,treatment,1,1,1,synthetic,near_null_effect
SYN-001478,treatment,1,1,0,synthetic,near_null_effect
SYN-001479,treatment,1,1,0,synthetic,near_null_effect
SYN-001480,control,1,1,0,synthetic,near_null_effect
SYN-001481,control,1,1,0,synthetic,near_null_effect
SYN-001482,treatment,1,1,0,synthetic,near_null_effect
SYN-001483,control,1,1,0,synthetic,near_null_effect
SYN-001484,control,1,1,0,synthetic,near_null_effect
SYN-001485,treatment,1,1,0,synthetic,near_null_effect
SYN-001486,control,1,1,0,synthetic,near_null_effect
SYN-001487,control,1,1,0,synthetic,near_null_effect
SYN-001488,control,1,1,0,synthetic,near_null_effect
SYN-001489,treatment,1,1,0,synthetic,near_null_effect
SYN-001490,treatment,1,1,1,synthetic,near_null_effect
SYN-001491,treatment,1,1,0,synthetic,near_null_effect
SYN-001492,control,1,1,1,synthetic,near_null_effect
SYN-001493,treatment,1,1,0,synthetic,near_null_effect
SYN-001494,control,1,1,0,synthetic,near_null_effect
SYN-001495,control,1,1,0,synthetic,near_null_effect
SYN-001496,treatment,1,1,0,synthetic,near_null_effect
SYN-001497,treatment,1,1,1,synthetic,near_null_effect
SYN-001498,treatment,1,1,0,synthetic,near_null_effect
SYN-001499,control,1,1,0,synthetic,near_null_effect
SYN-001500,control,1,1,0,synthetic,near_null_effect
SYN-001501,control,1,1,0,synthetic,near_null_effect
SYN-001502,control,1,1,0,synthetic,near_null_effect
SYN-001503,control,1,1,0,synthetic,near_null_effect
SYN-001504,treatment,1,1,0,synthetic,near_null_effect
SYN-001505,control,1,1,0,synthetic,near_null_effect
SYN-001506,treatment,1,1,0,synthetic,near_null_effect
SYN-001507,control,1,1,0,synthetic,near_null_effect
SYN-001508,treatment,1,1,0,synthetic,near_null_effect
SYN-001509,control,1,1,0,synthetic,near_null_effect
SYN-001510,treatment,1,1,0,synthetic,near_null_effect
SYN-001511,treatment,1,1,0,synthetic,near_null_effect
SYN-001512,treatment,1,1,0,synthetic,near_null_effect
SYN-001513,control,1,1,0,synthetic,near_null_effect
SYN-001514,control,1,1,0,synthetic,near_null_effect
SYN-001515,control,1,1,0,synthetic,near_null_effect
SYN-001516,treatment,1,1,0,synthetic,near_null_effect
SYN-001517,treatment,1,1,0,synthetic,near_null_effect
SYN-001518,control,1,1,0,synthetic,near_null_effect
SYN-001519,treatment,1,1,0,synthetic,near_null_effect
SYN-001520,treatment,1,1,0,synthetic,near_null_effect
SYN-001521,control,1,1,0,synthetic,near_null_effect
SYN-001522,treatment,1,1,0,synthetic,near_null_effect
SYN-001523,control,1,1,0,synthetic,near_null_effect
SYN-001524,treatment,1,1,0,synthetic,near_null_effect
SYN-001525,treatment,1,1,1,synthetic,near_null_effect
SYN-001526,control,1,1,0,synthetic,near_null_effect
SYN-001527,treatment,1,1,0,synthetic,near_null_effect
SYN-001528,treatment,1,1,0,synthetic,near_null_effect
SYN-001529,control,1,1,0,synthetic,near_null_effect
SYN-001530,control,1,1,0,synthetic,near_null_effect
SYN-001531,treatment,1,1,0,synthetic,near_null_effect
SYN-001532,control,1,1,0,synthetic,near_null_effect
SYN-001533,control,1,1,0,synthetic,near_null_effect
SYN-001534,control,1,1,0,synthetic,near_null_effect
SYN-001535,treatment,1,1,0,synthetic,near_null_effect
SYN-001536,treatment,1,1,0,synthetic,near_null_effect
SYN-001537,control,1,1,0,synthetic,near_null_effect
SYN-001538,treatment,1,1,0,synthetic,near_null_effect
SYN-001539,treatment,1,1,0,synthetic,near_null_effect
SYN-001540,treatment,1,1,0,synthetic,near_null_effect
SYN-001541,control,1,1,0,synthetic,near_null_effect
SYN-001542,control,1,1,0,synthetic,near_null_effect
SYN-001543,treatment,1,1,0,synthetic,near_null_effect
SYN-001544,treatment,1,1,0,synthetic,near_null_effect
SYN-001545,treatment,1,1,0,synthetic,near_null_effect
SYN-001546,control,1,1,0,synthetic,near_null_effect
SYN-001547,control,1,1,0,synthetic,near_null_effect
SYN-001548,control,1,1,0,synthetic,near_null_effect
SYN-001549,control,1,1,0,synthetic,near_null_effect
SYN-001550,treatment,1,1,0,synthetic,near_null_effect
SYN-001551,treatment,1,1,0,synthetic,near_null_effect
SYN-001552,control,1,1,0,synthetic,near_null_effect
SYN-001553,treatment,1,1,0,synthetic,near_null_effect
SYN-001554,control,1,1,0,synthetic,near_null_effect
SYN-001555,treatment,1,1,1,synthetic,near_null_effect
SYN-001556,treatment,1,1,0,synthetic,near_null_effect
SYN-001557,treatment,1,1,0,synthetic,near_null_effect
SYN-001558,treatment,1,1,0,synthetic,near_null_effect
SYN-001559,treatment,1,1,0,synthetic,near_null_effect
SYN-001560,treatment,1,1,0,synthetic,near_null_effect
SYN-001561,treatment,1,1,0,synthetic,near_null_effect
SYN-001562,treatment,1,1,0,synthetic,near_null_effect
SYN-001563,control,1,1,0,synthetic,near_null_effect
SYN-001564,treatment,1,1,0,synthetic,near_null_effect
SYN-001565,treatment,1,1,1,synthetic,near_null_effect
SYN-001566,treatment,1,1,0,synthetic,near_null_effect
SYN-001567,treatment,1,1,0,synthetic,near_null_effect
SYN-001568,treatment,1,1,0,synthetic,near_null_effect
SYN-001569,control,1,1,0,synthetic,near_null_effect
SYN-001570,control,1,1,0,synthetic,near_null_effect
SYN-001571,control,1,1,0,synthetic,near_null_effect
SYN-001572,treatment,1,1,0,synthetic,near_null_effect
SYN-001573,control,1,1,0,synthetic,near_null_effect
SYN-001574,control,1,1,0,synthetic,near_null_effect
SYN-001575,treatment,1,1,0,synthetic,near_null_effect
SYN-001576,control,1,1,0,synthetic,near_null_effect
SYN-001577,treatment,1,1,0,synthetic,near_null_effect
SYN-001578,control,1,1,0,synthetic,near_null_effect
SYN-001579,control,1,1,0,synthetic,near_null_effect
SYN-001580,control,1,1,0,synthetic,near_null_effect
SYN-001581,control,1,1,0,synthetic,near_null_effect
SYN-001582,treatment,1,1,1,synthetic,near_null_effect
SYN-001583,control,1,1,0,synthetic,near_null_effect
SYN-001584,control,1,1,0,synthetic,near_null_effect
SYN-001585,control,1,1,0,synthetic,near_null_effect
SYN-001586,treatment,1,1,0,synthetic,near_null_effect
SYN-001587,treatment,1,1,0,synthetic,near_null_effect
SYN-001588,control,1,1,0,synthetic,near_null_effect
SYN-001589,treatment,1,1,1,synthetic,near_null_effect
SYN-001590,control,1,1,0,synthetic,near_null_effect
SYN-001591,control,1,1,0,synthetic,near_null_effect
SYN-001592,treatment,1,1,0,synthetic,near_null_effect
SYN-001593,treatment,1,1,0,synthetic,near_null_effect
SYN-001594,treatment,1,1,1,synthetic,near_null_effect
SYN-001595,control,1,1,0,synthetic,near_null_effect
SYN-001596,treatment,1,1,0,synthetic,near_null_effect
SYN-001597,treatment,1,1,0,synthetic,near_null_effect
SYN-001598,treatment,1,1,1,synthetic,near_null_effect
SYN-001599,control,1,1,0,synthetic,near_null_effect
SYN-001600,control,1,1,1,synthetic,near_null_effect
SYN-001601,control,1,1,0,synthetic,near_null_effect
SYN-001602,treatment,1,1,0,synthetic,near_null_effect
SYN-001603,control,1,1,0,synthetic,near_null_effect
SYN-001604,control,1,1,0,synthetic,near_null_effect
SYN-001605,treatment,1,1,0,synthetic,near_null_effect
SYN-001606,control,1,1,0,synthetic,near_null_effect
SYN-001607,control,1,1,1,synthetic,near_null_effect
SYN-001608,treatment,1,1,0,synthetic,near_null_effect
SYN-001609,treatment,1,1,0,synthetic,near_null_effect
SYN-001610,treatment,1,1,0,synthetic,near_null_effect
SYN-001611,control,1,1,0,synthetic,near_null_effect
SYN-001612,control,1,1,0,synthetic,near_null_effect
SYN-001613,control,1,1,0,synthetic,near_null_effect
SYN-001614,treatment,1,1,0,synthetic,near_null_effect
SYN-001615,treatment,1,1,0,synthetic,near_null_effect
SYN-001616,control,1,1,0,synthetic,near_null_effect
SYN-001617,treatment,1,1,0,synthetic,near_null_effect
SYN-001618,treatment,1,1,0,synthetic,near_null_effect
SYN-001619,treatment,1,1,0,synthetic,near_null_effect
SYN-001620,treatment,1,1,0,synthetic,near_null_effect
SYN-001621,treatment,1,1,0,synthetic,near_null_effect
SYN-001622,treatment,1,1,0,synthetic,near_null_effect
SYN-001623,control,1,1,0,synthetic,near_null_effect
SYN-001624,control,1,1,0,synthetic,near_null_effect
SYN-001625,treatment,1,1,0,synthetic,near_null_effect
SYN-001626,treatment,1,1,0,synthetic,near_null_effect
SYN-001627,treatment,1,1,0,synthetic,near_null_effect
SYN-001628,treatment,1,1,0,synthetic,near_null_effect
SYN-001629,control,1,1,0,synthetic,near_null_effect
SYN-001630,control,1,1,0,synthetic,near_null_effect
SYN-001631,treatment,1,1,0,synthetic,near_null_effect
SYN-001632,treatment,1,1,0,synthetic,near_null_effect
SYN-001633,control,1,1,0,synthetic,near_null_effect
SYN-001634,control,1,1,0,synthetic,near_null_effect
SYN-001635,control,1,1,0,synthetic,near_null_effect
SYN-001636,treatment,1,1,0,synthetic,near_null_effect
SYN-001637,treatment,1,1,0,synthetic,near_null_effect
SYN-001638,treatment,1,1,0,synthetic,near_null_effect
SYN-001639,control,1,1,0,synthetic,near_null_effect
SYN-001640,control,1,1,0,synthetic,near_null_effect
SYN-001641,control,1,1,0,synthetic,near_null_effect
SYN-001642,control,1,1,0,synthetic,near_null_effect
SYN-001643,treatment,1,1,0,synthetic,near_null_effect
SYN-001644,treatment,1,1,0,synthetic,near_null_effect
SYN-001645,treatment,1,1,0,synthetic,near_null_effect
SYN-001646,control,1,1,0,synthetic,near_null_effect
SYN-001647,treatment,1,1,0,synthetic,near_null_effect
SYN-001648,treatment,1,1,0,synthetic,near_null_effect
SYN-001649,treatment,1,1,0,synthetic,near_null_effect
SYN-001650,control,1,1,0,synthetic,near_null_effect
SYN-001651,control,1,1,0,synthetic,near_null_effect
SYN-001652,control,1,1,0,synthetic,near_null_effect
SYN-001653,treatment,1,1,0,synthetic,near_null_effect
SYN-001654,treatment,1,1,0,synthetic,near_null_effect
SYN-001655,control,1,1,0,synthetic,near_null_effect
SYN-001656,control,1,1,0,synthetic,near_null_effect
SYN-001657,treatment,1,1,0,synthetic,near_null_effect
SYN-001658,control,1,1,1,synthetic,near_null_effect
SYN-001659,control,1,1,0,synthetic,near_null_effect
SYN-001660,treatment,1,1,0,synthetic,near_null_effect
SYN-001661,control,1,1,0,synthetic,near_null_effect
SYN-001662,control,1,1,0,synthetic,near_null_effect
SYN-001663,treatment,1,1,0,synthetic,near_null_effect
SYN-001664,control,1,1,0,synthetic,near_null_effect
SYN-001665,treatment,1,1,0,synthetic,near_null_effect
SYN-001666,treatment,1,1,0,synthetic,near_null_effect
SYN-001667,control,1,1,0,synthetic,near_null_effect
SYN-001668,treatment,1,1,0,synthetic,near_null_effect
SYN-001669,control,1,1,0,synthetic,near_null_effect
SYN-001670,treatment,1,1,0,synthetic,near_null_effect
SYN-001671,control,1,1,0,synthetic,near_null_effect
SYN-001672,control,1,1,0,synthetic,near_null_effect
SYN-001673,treatment,1,1,0,synthetic,near_null_effect
SYN-001674,control,1,1,0,synthetic,near_null_effect
SYN-001675,treatment,1,1,0,synthetic,near_null_effect
SYN-001676,control,1,1,0,synthetic,near_null_effect
SYN-001677,treatment,1,1,0,synthetic,near_null_effect
SYN-001678,treatment,1,1,0,synthetic,near_null_effect
SYN-001679,treatment,1,1,0,synthetic,near_null_effect
SYN-001680,treatment,1,1,1,synthetic,near_null_effect
SYN-001681,treatment,1,1,0,synthetic,near_null_effect
SYN-001682,treatment,1,1,0,synthetic,near_null_effect
SYN-001683,treatment,1,1,0,synthetic,near_null_effect
SYN-001684,control,1,1,0,synthetic,near_null_effect
SYN-001685,treatment,1,1,1,synthetic,near_null_effect
SYN-001686,control,1,1,0,synthetic,near_null_effect
SYN-001687,control,1,1,0,synthetic,near_null_effect
SYN-001688,control,1,1,0,synthetic,near_null_effect
SYN-001689,control,1,1,1,synthetic,near_null_effect
SYN-001690,control,1,1,0,synthetic,near_null_effect
SYN-001691,treatment,1,1,0,synthetic,near_null_effect
SYN-001692,control,1,1,0,synthetic,near_null_effect
SYN-001693,control,1,1,0,synthetic,near_null_effect
SYN-001694,treatment,1,1,0,synthetic,near_null_effect
SYN-001695,control,1,1,1,synthetic,near_null_effect
SYN-001696,treatment,1,1,0,synthetic,near_null_effect
SYN-001697,control,1,1,0,synthetic,near_null_effect
SYN-001698,treatment,1,1,0,synthetic,near_null_effect
SYN-001699,treatment,1,1,0,synthetic,near_null_effect
SYN-001700,treatment,1,1,0,synthetic,near_null_effect
SYN-001701,treatment,1,1,0,synthetic,near_null_effect
SYN-001702,control,1,1,0,synthetic,near_null_effect
SYN-001703,control,1,1,0,synthetic,near_null_effect
SYN-001704,treatment,1,1,0,synthetic,near_null_effect
SYN-001705,treatment,1,1,0,synthetic,near_null_effect
SYN-001706,treatment,1,1,0,synthetic,near_null_effect
SYN-001707,control,1,1,1,synthetic,near_null_effect
SYN-001708,control,1,1,0,synthetic,near_null_effect
SYN-001709,control,1,1,0,synthetic,near_null_effect
SYN-001710,control,1,1,0,synthetic,near_null_effect
SYN-001711,control,1,1,0,synthetic,near_null_effect
SYN-001712,control,1,1,0,synthetic,near_null_effect
SYN-001713,treatment,1,1,0,synthetic,near_null_effect
SYN-001714,treatment,1,1,0,synthetic,near_null_effect
SYN-001715,treatment,1,1,0,synthetic,near_null_effect
SYN-001716,treatment,1,1,0,synthetic,near_null_effect
SYN-001717,treatment,1,1,0,synthetic,near_null_effect
SYN-001718,treatment,1,1,0,synthetic,near_null_effect
SYN-001719,treatment,1,1,0,synthetic,near_null_effect
SYN-001720,treatment,1,1,0,synthetic,near_null_effect
SYN-001721,treatment,1,1,0,synthetic,near_null_effect
SYN-001722,treatment,1,1,0,synthetic,near_null_effect
SYN-001723,treatment,1,1,0,synthetic,near_null_effect
SYN-001724,treatment,1,1,0,synthetic,near_null_effect
SYN-001725,treatment,1,1,0,synthetic,near_null_effect
SYN-001726,control,1,1,0,synthetic,near_null_effect
SYN-001727,control,1,1,0,synthetic,near_null_effect
SYN-001728,control,1,1,0,synthetic,near_null_effect
SYN-001729,control,1,1,0,synthetic,near_null_effect
SYN-001730,control,1,1,0,synthetic,near_null_effect
SYN-001731,control,1,1,0,synthetic,near_null_effect
SYN-001732,control,1,1,0,synthetic,near_null_effect
SYN-001733,treatment,1,1,0,synthetic,near_null_effect
SYN-001734,control,1,1,0,synthetic,near_null_effect
SYN-001735,control,1,1,0,synthetic,near_null_effect
SYN-001736,control,1,1,0,synthetic,near_null_effect
SYN-001737,control,1,1,0,synthetic,near_null_effect
SYN-001738,treatment,1,1,0,synthetic,near_null_effect
SYN-001739,control,1,1,0,synthetic,near_null_effect
SYN-001740,control,1,1,0,synthetic,near_null_effect
SYN-001741,treatment,1,1,0,synthetic,near_null_effect
SYN-001742,treatment,1,1,0,synthetic,near_null_effect
SYN-001743,treatment,1,1,0,synthetic,near_null_effect
SYN-001744,treatment,1,1,0,synthetic,near_null_effect
SYN-001745,treatment,1,1,0,synthetic,near_null_effect
SYN-001746,treatment,1,1,0,synthetic,near_null_effect
SYN-001747,treatment,1,1,0,synthetic,near_null_effect
SYN-001748,control,1,1,0,synthetic,near_null_effect
SYN-001749,control,1,1,0,synthetic,near_null_effect
SYN-001750,treatment,1,1,0,synthetic,near_null_effect
SYN-001751,treatment,1,1,0,synthetic,near_null_effect
SYN-001752,treatment,1,1,0,synthetic,near_null_effect
SYN-001753,control,1,1,0,synthetic,near_null_effect
SYN-001754,treatment,1,1,0,synthetic,near_null_effect
SYN-001755,treatment,1,1,0,synthetic,near_null_effect
SYN-001756,treatment,1,1,0,synthetic,near_null_effect
SYN-001757,treatment,1,1,0,synthetic,near_null_effect
SYN-001758,treatment,1,1,0,synthetic,near_null_effect
SYN-001759,treatment,1,1,0,synthetic,near_null_effect
SYN-001760,control,1,1,1,synthetic,near_null_effect
SYN-001761,control,1,1,0,synthetic,near_null_effect
SYN-001762,control,1,1,1,synthetic,near_null_effect
SYN-001763,treatment,1,1,0,synthetic,near_null_effect
SYN-001764,treatment,1,1,0,synthetic,near_null_effect
SYN-001765,control,1,1,0,synthetic,near_null_effect
SYN-001766,treatment,1,1,0,synthetic,near_null_effect
SYN-001767,control,1,1,1,synthetic,near_null_effect
SYN-001768,control,1,1,1,synthetic,near_null_effect
SYN-001769,control,1,1,0,synthetic,near_null_effect
SYN-001770,treatment,1,1,0,synthetic,near_null_effect
SYN-001771,control,1,1,0,synthetic,near_null_effect
SYN-001772,control,1,1,0,synthetic,near_null_effect
SYN-001773,treatment,1,1,0,synthetic,near_null_effect
SYN-001774,control,1,1,0,synthetic,near_null_effect
SYN-001775,treatment,1,1,0,synthetic,near_null_effect
SYN-001776,control,1,1,0,synthetic,near_null_effect
SYN-001777,treatment,1,1,1,synthetic,near_null_effect
SYN-001778,treatment,1,1,0,synthetic,near_null_effect
SYN-001779,control,1,1,0,synthetic,near_null_effect
SYN-001780,treatment,1,1,0,synthetic,near_null_effect
SYN-001781,control,1,1,0,synthetic,near_null_effect
SYN-001782,control,1,1,0,synthetic,near_null_effect
SYN-001783,treatment,1,1,0,synthetic,near_null_effect
SYN-001784,control,1,1,0,synthetic,near_null_effect
SYN-001785,treatment,1,1,0,synthetic,near_null_effect
SYN-001786,treatment,1,1,0,synthetic,near_null_effect
SYN-001787,control,1,1,0,synthetic,near_null_effect
SYN-001788,treatment,1,1,0,synthetic,near_null_effect
SYN-001789,control,1,1,0,synthetic,near_null_effect
SYN-001790,treatment,1,1,0,synthetic,near_null_effect
SYN-001791,treatment,1,1,0,synthetic,near_null_effect
SYN-001792,control,1,1,0,synthetic,near_null_effect
SYN-001793,control,1,1,0,synthetic,near_null_effect
SYN-001794,control,1,1,0,synthetic,near_null_effect
SYN-001795,treatment,1,1,0,synthetic,near_null_effect
